0,-72.01431,-73.51198,-75.28936,-76.73782,-76.33213,-92.1991,-107.0429,-124.7554,-138.6536,-152.3448,-201.6924,-223.9058,-240.4749,-248.1341,-233.7253,-28.49042,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
1,-71.20175,-72.35093,-73.21619,-73.40643,-76.89192,-96.02577,-109.91,-126.7885,-140.2022,-153.5257,-202.3645,-224.7491,-241.3257,-249.0689,-234.7265,-28.28434,27,27,27,26,27,27,27,27,27,28,28,27,27,27,28,27
2,-71.8967,-73.48032,-74.63006,-75.09798,-76.04147,-93.19915,-107.9769,-125.5876,-139.5385,-153.2498,-203.2535,-225.097,-241.8712,-249.7728,-235.6364,-28.45793,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
3,-71.88586,-73.12144,-74.23683,-74.47903,-76.37534,-93.84058,-108.2267,-125.7034,-139.45,-152.8194,-203.3294,-224.4012,-241.0311,-248.673,-234.2206,-28.28434,27,27,27,26,27,27,27,27,27,28,28,27,27,27,28,27
4,-71.76826,-73.20589,-74.04546,-74.76794,-75.72943,-93.56878,-108.2485,-125.7138,-139.5163,-153.2167,-202.3429,-225.2236,-241.9913,-249.7728,-235.4783,-28.50132,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
5,-73.14732,-74.20861,-75.32126,-75.85085,-76.5259,-89.97027,-105.1534,-123.47,-137.8458,-151.9474,-201.1069,-224.2431,-240.9439,-248.783,-234.5401,-28.37113,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
6,-72.95486,-74.44082,-76.19291,-77.02659,-76.61203,-90.84,-106.1308,-124.2495,-138.5649,-152.3336,-202.2561,-224.2747,-240.9111,-248.563,-234.0342,-29.03294,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
7,-70.49583,-71.33765,-72.2911,-72.67431,-75.33098,-94.12323,-108.4982,-125.7244,-139.3061,-152.7972,-202.473,-224.2747,-240.8785,-248.3761,-233.7285,-28.17584,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
8,-71.9607,-73.02645,-73.89648,-74.69575,-75.76158,-94.04713,-108.6285,-125.9772,-139.7376,-153.3049,-202.4079,-224.8755,-241.5004,-249.2339,-234.9056,-28.53387,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
9,-73.11538,-74.38805,-75.8527,-76.42841,-76.07377,-91.51418,-106.337,-124.2497,-138.4211,-152.4662,-201.3997,-224.359,-241.0204,-248.882,-234.6843,-28.49047,27,27,27,27,27,27,27,27,27,28,28,27,27,27,28,27
